name,score
 L309-1212,-8.2
 L309-1248,-8.2
 L309-1425,-8.2
 L325-0181,-8.2
 L325-0192,-8.2
 L325-0236,-8.2
 L325-0246,-8.2
 L325-0247,-8.2
 L325-0330,-8.2
 L325-0341,-8.2
 L325-0382,-8.2
 L325-0469,-8.2
 L325-0547,-8.2
 L325-0681,-8.2
 L325-0696,-8.2
 L325-0697,-8.2
 L326-0032,-8.2
 L326-0049,-8.2
 L326-0055,-8.2
 L326-0069,-8.2
 L326-0087,-8.2
 L413-0036,-8.2
 L413-0037,-8.2
 L413-0047,-8.2
 L413-0048,-8.2
 L413-0092,-8.2
 L413-0113,-8.2
 L413-0168,-8.2
 L413-0173,-8.2
 L413-0195,-8.2
 L413-0238,-8.2
 L413-0385,-8.2
 L413-0421,-8.2
 L413-0488,-8.2
 L413-0559,-8.2
 L413-0563,-8.2
 L413-0566,-8.2
 L413-0571,-8.2
 L413-0582,-8.2
 L413-0583,-8.2
 L483-0089,-8.2
 L566-0403,-8.2
 L566-0488,-8.2
 L567-0290,-8.2
 L567-0467,-8.2
 L567-0490,-8.2
 L632-1187,-8.2
 L678-0135,-8.2
 L678-0233,-8.2
 L678-0264,-8.2
 L678-0341,-8.2
 L678-0370,-8.2
 L678-0414,-8.2
 L678-0417,-8.2
 L705-0462,-8.2
 L705-0564,-8.2
 L705-1321,-8.2
 L705-1330,-8.2
 L707-0053,-8.2
 L707-0535,-8.2
 L707-0893,-8.2
 L707-0922,-8.2
 L707-0929,-8.2
 L707-1290,-8.2
 L707-1316,-8.2
 L707-1335,-8.2
 L707-1339,-8.2
 L707-2037,-8.2
 L711-0251,-8.2
 L711-0284,-8.2
 L711-0307,-8.2
 L815-0174,-8.2
 L865-2891,-8.2
 L865-2916,-8.2
 L893-0205,-8.2
 L894-0304,-8.2
 L900-0081,-8.2
 L900-0088,-8.2
 L900-0217,-8.2
 L900-0220,-8.2
 L900-0368,-8.2
 M116-0792,-8.2
 M116-0827,-8.2
 M116-0841,-8.2
 M116-0846,-8.2
 M116-1803,-8.2
 M116-1848,-8.2
 M116-1872,-8.2
 M116-1903,-8.2
 M136-0534,-8.2
 M136-0541,-8.2
 M136-0556,-8.2
 M136-0562,-8.2
 M136-0574,-8.2
 M136-0582,-8.2
 M136-0617,-8.2
 M136-0624,-8.2
 M136-0680,-8.2
 M136-0753,-8.2
 M136-0758,-8.2
 M136-0775,-8.2
 M145-0120,-8.2
 M513-2213,-8.2
 M513-2309,-8.2
 M617-1156,-8.2
 P271-0022,-8.2
 P271-0173,-8.2
 P271-0190,-8.2
 P271-0238,-8.2
 P271-0418,-8.2
 P271-0741,-8.2
 P271-0759,-8.2
 P273-0731,-8.2
 P321-0048,-8.2
 P321-0100,-8.2
 P321-0321,-8.2
 P321-0368,-8.2
 P321-0716,-8.2
 P510-0110,-8.2
 P510-0228,-8.2
 P510-0365,-8.2
 P533-0309,-8.2
 P636-0421,-8.2
 P709-0241,-8.2
 T387-0415,-8.2
 T387-0735,-8.2
 T387-0746,-8.2
 T403-1669,-8.2
 T403-1898,-8.2
 T424-0302,-8.2
 Z250-1110,-8.2
 Z250-1118,-8.2
 Z250-1129,-8.2
 Z250-1300,-8.2
 Z250-1325,-8.2
 Z250-1367,-8.2
 Z250-1380,-8.2
 Z250-2577,-8.2
 Z250-2579,-8.2
 Z250-2585,-8.2
 Z250-2594,-8.2
 Z250-2617,-8.2
 Z250-2618,-8.2
 Z250-2620,-8.2
 Z250-2667,-8.2
 C200-5685,-8.1
 C201-0841,-8.1
 D072-0836,-8.1
 D072-0837,-8.1
 D289-0281,-8.1
 D294-4496,-8.1
 D305-0471,-8.1
 D305-0474,-8.1
 D305-0486,-8.1
 D305-0494,-8.1
 D305-0916,-8.1
 D305-0936,-8.1
 D305-0939,-8.1
 D356-2560,-8.1
 D356-2653,-8.1
 D367-0437,-8.1
 D537-0109,-8.1
 D537-0142,-8.1
 D537-0194,-8.1
 D537-0330,-8.1
 D573-0161,-8.1
 D575-0017,-8.1
 E223-0586,-8.1
 E223-0838,-8.1
 E223-2028,-8.1
 E223-3367,-8.1
 E856-2902,-8.1
 E856-2919,-8.1
 E856-3002,-8.1
 E856-3004,-8.1
 E856-3009,-8.1
 E856-3020,-8.1
 E856-3030,-8.1
 E856-3150,-8.1
 F057-0392,-8.1
 F070-0675,-8.1
 F117-0275,-8.1
 F345-1373,-8.1
 F345-1684,-8.1
 F345-1689,-8.1
 F345-3791,-8.1
 F362-0320,-8.1
 F426-0028,-8.1
 F426-0033,-8.1
 F426-0039,-8.1
 F426-0071,-8.1
 F426-0144,-8.1
 F426-0166,-8.1
 F426-0173,-8.1
 F426-0230,-8.1
 F426-0234,-8.1
 F426-0252,-8.1
 F426-0272,-8.1
 F426-0434,-8.1
 F426-0479,-8.1
 F426-0484,-8.1
 F426-0535,-8.1
 F448-0596,-8.1
 F448-0998,-8.1
 F448-1035,-8.1
 F448-1044,-8.1
 F448-1045,-8.1
 F533-0058,-8.1
 F533-0096,-8.1
 F533-0220,-8.1
 F533-0343,-8.1
 F580-0722,-8.1
 F632-0096,-8.1
 F632-0107,-8.1
 F632-0181,-8.1
 F632-0484,-8.1
 F633-0010,-8.1
 F633-0137,-8.1
 F633-0159,-8.1
 F633-0285,-8.1
 F633-0515,-8.1
 F633-0552,-8.1
 F633-0821,-8.1
 F633-0844,-8.1
 F633-0993,-8.1
 F681-0029,-8.1
 F681-0081,-8.1
 F681-0113,-8.1
 F681-0511,-8.1
 F681-0514,-8.1
 F681-0597,-8.1
 F699-0198,-8.1
 F699-0208,-8.1
 F699-0292,-8.1
 F699-0371,-8.1
 F699-0384,-8.1
 F699-0398,-8.1
 F699-0448,-8.1
 F699-0469,-8.1
 F699-0481,-8.1
 F699-0482,-8.1
 F699-0588,-8.1
 F699-0762,-8.1
 F699-0831,-8.1
 F699-0961,-8.1
 F708-0059,-8.1
 F710-0336,-8.1
 F720-0208,-8.1
 F720-0450,-8.1
 F720-0587,-8.1
 F720-0599,-8.1
 F720-0622,-8.1
 F720-0630,-8.1
 F720-0656,-8.1
 F720-0665,-8.1
 F720-0668,-8.1
 F720-0688,-8.1
 F720-0690,-8.1
 F720-0776,-8.1
 F720-0791,-8.1
 F720-0867,-8.1
 F720-0884,-8.1
 F720-0942,-8.1
 F720-0948,-8.1
 F720-1231,-8.1
 F720-1253,-8.1
 F726-0347,-8.1
 F726-0380,-8.1
 F726-0701,-8.1
 F726-0718,-8.1
 F726-1022,-8.1
 F726-1300,-8.1
 F726-1338,-8.1
 F817-0075,-8.1
 F817-1674,-8.1
 F817-1709,-8.1
 F817-1739,-8.1
 F817-1792,-8.1
 F820-2057,-8.1
 F820-2099,-8.1
 F825-1557,-8.1
 F828-1268,-8.1
 F828-1311,-8.1
 F828-1348,-8.1
 F828-1364,-8.1
 F828-1369,-8.1
 F828-1384,-8.1
 F828-1387,-8.1
 F828-1423,-8.1
 F869-0035,-8.1
 F869-0049,-8.1
 F869-0068,-8.1
 F869-0655,-8.1
 F869-0660,-8.1
 F891-1416,-8.1
 F899-0057,-8.1
 F899-0075,-8.1
 F899-0096,-8.1
 F899-1611,-8.1
 F899-1613,-8.1
 F899-1715,-8.1
 F899-1782,-8.1
 F899-1818,-8.1
 G282-0790,-8.1
 G282-0803,-8.1
 G282-0820,-8.1
 G282-0837,-8.1
 G282-7018,-8.1
 G282-8337,-8.1
 G373-4051,-8.1
 G404-2472,-8.1
 G404-2821,-8.1
 G430-2892,-8.1
 G430-3093,-8.1
 G430-3106,-8.1
 G430-3111,-8.1
 G430-3127,-8.1
 G639-1209,-8.1
 G639-1215,-8.1
 G639-1337,-8.1
 G639-1387,-8.1
 G639-2004,-8.1
 G639-2022,-8.1
 G639-2045,-8.1
 G639-2271,-8.1
 G639-2362,-8.1
 G640-0314,-8.1
 G640-0342,-8.1
 G673-0604,-8.1
 G706-1559,-8.1
 G781-0942,-8.1
 G781-1576,-8.1
 G791-0852,-8.1
 G791-0896,-8.1
 G791-1204,-8.1
 G791-1230,-8.1
 G791-1267,-8.1
 G791-1272,-8.1
 G791-1353,-8.1
 G791-1365,-8.1
 G791-1388,-8.1
 G791-1441,-8.1
 G792-1943,-8.1
 G792-2014,-8.1
 G792-2047,-8.1
 G792-2223,-8.1
 G868-0725,-8.1
 G868-1365,-8.1
 G907-0431,-8.1
 G907-0507,-8.1
 G907-0508,-8.1
 G907-0547,-8.1
 G907-0548,-8.1
 G907-0560,-8.1
 G907-0679,-8.1
 G907-0734,-8.1
 G907-0738,-8.1
 G907-0739,-8.1
 G907-0793,-8.1
 G907-1264,-8.1
 G907-1341,-8.1
 G907-1351,-8.1
 G907-1387,-8.1
 G909-0137,-8.1
 J011-0191,-8.1
 J097-0206,-8.1
 J097-0235,-8.1
 J097-0236,-8.1
 J097-0242,-8.1
 J097-0245,-8.1
 J097-0248,-8.1
 J097-0279,-8.1
 J097-0284,-8.1
 J097-0287,-8.1
 J097-0290,-8.1
 J097-0315,-8.1
 J097-0318,-8.1
 J097-0323,-8.1
 J097-0356,-8.1
 J098-1390,-8.1
 L061-0610,-8.1
 L075-0491,-8.1
 L075-0645,-8.1
 L075-1225,-8.1
 L165-0782,-8.1
 L230-0107,-8.1
 L233-1029,-8.1
 L249-0992,-8.1
 L249-1151,-8.1
 L249-1182,-8.1
 L249-1282,-8.1
 L249-1363,-8.1
 L249-1547,-8.1
 L249-1585,-8.1
 L249-1706,-8.1
 L251-0072,-8.1
 L251-0092,-8.1
 L251-0114,-8.1
 L251-0138,-8.1
 L251-0139,-8.1
 L251-0189,-8.1
 L251-0238,-8.1
 L251-0244,-8.1
 L251-0343,-8.1
 L251-1090,-8.1
 L251-1200,-8.1
 L306-0489,-8.1
 L306-0500,-8.1
 L306-0796,-8.1
 L306-1290,-8.1
 L309-1211,-8.1
 L309-1233,-8.1
 L309-1271,-8.1
 L309-1281,-8.1
 L309-1286,-8.1
 L309-1290,-8.1
 L309-1314,-8.1
 L309-1319,-8.1
 L309-1335,-8.1
 L309-1399,-8.1
 L310-3169,-8.1
 L310-3191,-8.1
 L310-3328,-8.1
 L325-0169,-8.1
 L325-0179,-8.1
 L325-0202,-8.1
 L325-0205,-8.1
 L325-0215,-8.1
 L325-0248,-8.1
 L325-0331,-8.1
 L325-0360,-8.1
 L325-0481,-8.1
 L325-0492,-8.1
 L325-0525,-8.1
 L325-0550,-8.1
 L325-0641,-8.1
 L325-0682,-8.1
 L325-0685,-8.1
 L325-0689,-8.1
 L325-0691,-8.1
 L326-0075,-8.1
 L326-0089,-8.1
 L326-0689,-8.1
 L326-0691,-8.1
 L413-0013,-8.1
 L413-0042,-8.1
 L413-0072,-8.1
 L413-0078,-8.1
 L413-0138,-8.1
 L413-0175,-8.1
 L413-0188,-8.1
 L413-0343,-8.1
 L413-0400,-8.1
 L413-0435,-8.1
 L413-0543,-8.1
 L413-0576,-8.1
 L483-0473,-8.1
 L565-0507,-8.1
 L565-1388,-8.1
 L566-0118,-8.1
 L566-0292,-8.1
 L566-0389,-8.1
 L566-0391,-8.1
 L566-0405,-8.1
 L566-0491,-8.1
 L567-0089,-8.1
 L567-0121,-8.1
 L567-0232,-8.1
 L567-0243,-8.1
 L567-0408,-8.1
 L572-0199,-8.1
 L589-1438,-8.1
 L589-2083,-8.1
 L589-2761,-8.1
 L632-1083,-8.1
 L632-1230,-8.1
 L632-1237,-8.1
 L678-0091,-8.1
 L678-0095,-8.1
 L678-0162,-8.1
 L678-0216,-8.1
 L678-0248,-8.1
 L678-0301,-8.1
 L678-0327,-8.1
 L678-0333,-8.1
 L678-0374,-8.1
 L705-1214,-8.1
 L705-1223,-8.1
 L705-1294,-8.1
 L705-1346,-8.1
 L705-1356,-8.1
 L705-1360,-8.1
 L705-1361,-8.1
 L705-2539,-8.1
 L707-0479,-8.1
 L707-0840,-8.1
 L707-0932,-8.1
 L707-1410,-8.1
 L707-2006,-8.1
 L707-2023,-8.1
 L707-2030,-8.1
 L707-2072,-8.1
 L711-0288,-8.1
 L711-0399,-8.1
 L711-0481,-8.1
 L711-0482,-8.1
 L711-0600,-8.1
 L711-0631,-8.1
 L711-0842,-8.1
 L711-0924,-8.1
 L740-0337,-8.1
 L865-0160,-8.1
 L865-2844,-8.1
 L865-2846,-8.1
 L865-2874,-8.1
 L865-2930,-8.1
 L865-2934,-8.1
 L893-0533,-8.1
 L893-2618,-8.1
 L900-0009,-8.1
 L900-0110,-8.1
 L900-0187,-8.1
 L900-0188,-8.1
 L900-0435,-8.1
 L900-0672,-8.1
 L900-0677,-8.1
 L900-0746,-8.1
 L948-0688,-8.1
 L948-2227,-8.1
 M116-0639,-8.1
 M116-0747,-8.1
 M116-0776,-8.1
 M116-0806,-8.1
 M116-0807,-8.1
 M116-0835,-8.1
 M116-1219,-8.1
 M116-1225,-8.1
 M116-1240,-8.1
 M116-1254,-8.1
 M116-1811,-8.1
 M116-1875,-8.1
 M116-1904,-8.1
 M116-2574,-8.1
 M136-0154,-8.1
 M136-0263,-8.1
 M136-0283,-8.1
 M136-0348,-8.1
 M136-0358,-8.1
 M136-0374,-8.1
 M136-0549,-8.1
 M136-0580,-8.1
 M136-0663,-8.1
 M136-0708,-8.1
 M136-0710,-8.1
 M136-0740,-8.1
 M136-0756,-8.1
 M136-0770,-8.1
 M145-0148,-8.1
 M513-2089,-8.1
 M513-2332,-8.1
 M560-0373,-8.1
 M667-0937,-8.1
 M769-1097,-8.1
 M778-0189,-8.1
 M778-0202,-8.1
 M955-0837,-8.1
 M976-0695,-8.1
 P169-0005,-8.1
 P271-0101,-8.1
 P271-0175,-8.1
 P271-0346,-8.1
 P271-0698,-8.1
 P271-0726,-8.1
 P272-0166,-8.1
 P273-0730,-8.1
 P273-0752,-8.1
 P321-0098,-8.1
 P321-0113,-8.1
 P321-0128,-8.1
 P321-0298,-8.1
 P321-0299,-8.1
 P321-0300,-8.1
 P321-0348,-8.1
 P321-0362,-8.1
 P510-0108,-8.1
 P510-0376,-8.1
 P592-0762,-8.1
 P636-0340,-8.1
 P636-0407,-8.1
 P657-0852,-8.1
 P657-0857,-8.1
 T387-0608,-8.1
 T387-0645,-8.1
 T387-0661,-8.1
 T387-0670,-8.1
 T403-1885,-8.1
 T403-2377,-8.1
 Z250-1120,-8.1
 Z250-1131,-8.1
 Z250-1148,-8.1
 Z250-1287,-8.1
 Z250-2566,-8.1
 Z250-2568,-8.1
 Z250-2588,-8.1
 Z250-2590,-8.1
 Z341-0097,-8.1
 Z341-0462,-8.1
 Z354-0148,-8.1
 C201-0756,-8
 C201-0760,-8
 C201-0768,-8
 C201-0786,-8
 C201-0848,-8
 C201-1906,-8
 C700-2220,-8
 C798-1305,-8
 D072-0828,-8
 D072-0839,-8
 D289-0099,-8
 D289-0414,-8
 D305-0470,-8
 D305-0478,-8
 D305-0499,-8
 D305-0579,-8
 D305-0581,-8
 D305-0913,-8
 D305-0938,-8
 D356-2564,-8
 D356-2568,-8
 D356-2591,-8
 D356-2638,-8
 D356-2650,-8
 D356-2681,-8
 D358-0762,-8
 D358-0765,-8
 D358-0899,-8
 D358-0902,-8
 D537-0092,-8
 D537-0127,-8
 D537-0155,-8
 D537-0221,-8
 D537-0347,-8
 D537-0413,-8
 D537-0536,-8
 D573-0102,-8
 D718-0441,-8
 E223-0679,-8
 E223-0684,-8
 E223-0704,-8
 E223-0921,-8
 E223-0955,-8
 E223-1429,-8
 E223-1994,-8
 E223-2192,-8
 E223-3490,-8
 E223-3494,-8
 E856-2966,-8
 E856-3025,-8
 E856-3103,-8
 F184-3389,-8
 F305-1005,-8
 F305-1558,-8
 F305-1570,-8
 F305-1738,-8
 F305-1797,-8
 F345-0416,-8
 F345-0592,-8
 F345-0611,-8
 F345-0624,-8
 F345-1509,-8
 F345-2705,-8
 F362-0083,-8
 F362-0205,-8
 F362-0233,-8
 F362-0896,-8
 F362-3230,-8
 F426-0029,-8
 F426-0074,-8
 F426-0096,-8
 F426-0139,-8
 F426-0181,-8
 F426-0219,-8
 F426-0239,-8
 F426-0279,-8
 F426-0382,-8
 F426-0383,-8
 F426-0431,-8
 F426-0432,-8
 F426-0534,-8
 F448-0050,-8
 F448-0071,-8
 F448-0083,-8
 F448-0108,-8
 F448-0119,-8
 F448-0120,-8
 F448-0599,-8
 F448-0710,-8
 F448-0966,-8
 F448-0981,-8
 F448-1024,-8
 F512-1630,-8
 F531-0966,-8
 F533-0090,-8
 F533-0142,-8
 F630-0859,-8
 F630-1023,-8
 F632-0044,-8
 F632-0115,-8
 F632-0140,-8
 F632-0564,-8
 F632-1360,-8
 F633-0044,-8
 F633-0075,-8
 F633-0178,-8
 F633-0191,-8
 F633-0343,-8
 F633-0425,-8
 F633-0446,-8
 F633-0489,-8
 F633-0553,-8
 F633-0827,-8
 F633-0891,-8
 F633-1129,-8
 F681-0563,-8
 F681-0564,-8
 F681-0565,-8
 F681-0791,-8
 F681-0796,-8
 F686-0138,-8
 F699-0185,-8
 F699-0188,-8
 F699-0212,-8
 F699-0227,-8
 F699-0251,-8
 F699-0284,-8
 F699-0368,-8
 F699-0515,-8
 F699-0591,-8
 F699-0619,-8
 F699-0666,-8
 F699-0692,-8
 F699-0847,-8
 F699-0882,-8
 F699-0911,-8
 F699-0948,-8
 F699-1197,-8
 F699-1231,-8
 F699-1271,-8
 F699-1344,-8
 F708-0040,-8
 F708-0073,-8
 F708-0413,-8
 F708-0440,-8
 F708-0637,-8
 F710-0042,-8
 F710-0221,-8
 F710-0244,-8
 F720-0195,-8
 F720-0205,-8
 F720-0374,-8
 F720-0383,-8
 F720-0440,-8
 F720-0464,-8
 F720-0469,-8
 F720-0575,-8
 F720-0619,-8
 F720-0620,-8
 F720-0650,-8
 F720-0723,-8
 F720-0781,-8
 F720-0826,-8
 F720-0834,-8
 F720-0835,-8
 F720-0902,-8
 F720-1207,-8
 F720-1212,-8
 F720-1215,-8
 F720-1239,-8
 F726-0350,-8
 F726-0354,-8
 F726-0369,-8
 F726-0370,-8
 F726-0374,-8
 F726-0388,-8
 F726-0408,-8
 F726-0656,-8
 F726-1036,-8
 F726-1296,-8
 F726-1351,-8
 F817-0032,-8
 F817-0047,-8
 F817-1271,-8
 F817-1281,-8
 F817-1363,-8
 F817-1522,-8
 F817-1594,-8
 F817-1602,-8
 F817-1631,-8
 F817-1713,-8
 F817-1727,-8
 F817-1782,-8
 F820-2023,-8
 F820-2053,-8
 F820-2185,-8
 F825-1413,-8
 F825-1547,-8
 F828-1183,-8
 F828-1210,-8
 F828-1212,-8
 F828-1217,-8
 F828-1278,-8
 F828-1323,-8
 F828-1359,-8
 F828-1361,-8
 F828-1397,-8
 F828-1398,-8
 F869-0348,-8
 F869-0656,-8
 F869-0661,-8
 F869-0671,-8
 F869-0673,-8
 F869-0697,-8
 F869-0698,-8
 F869-1290,-8
 F891-1431,-8
 F894-0434,-8
 F894-0571,-8
 F899-0044,-8
 F899-0054,-8
 F899-0092,-8
 F899-1602,-8
 F899-1603,-8
 F899-1629,-8
 G269-0014,-8
 G282-1751,-8
 G282-1863,-8
 G282-6652,-8
 G282-6899,-8
 G282-7184,-8
 G282-8335,-8
 G373-4038,-8
 G373-4053,-8
 G373-4064,-8
 G404-2032,-8
 G404-2344,-8
 G430-2884,-8
 G430-2925,-8
 G430-3096,-8
 G430-3101,-8
 G430-3102,-8
 G430-3104,-8
 G430-3107,-8
 G430-3112,-8
 G504-0416,-8
 G639-1218,-8
 G639-1255,-8
 G639-1273,-8
 G639-1304,-8
 G639-1349,-8
 G639-1355,-8
 G639-1396,-8
 G639-1595,-8
 G639-1681,-8
 G639-1710,-8
 G639-1780,-8
 G639-1989,-8
 G639-1997,-8
 G639-2021,-8
 G639-2090,-8
 G639-2521,-8
 G639-2548,-8
 G639-3176,-8
 G706-0834,-8
 G706-0903,-8
 G741-1614,-8
 G781-0801,-8
 G781-1567,-8
 G781-1572,-8
 G791-0829,-8
 G791-0868,-8
 G791-0881,-8
 G791-1259,-8
 G791-1304,-8
 G791-1364,-8
 G791-1450,-8
 G791-1496,-8
 G792-0520,-8
 G792-0552,-8
 G792-1969,-8
 G792-1974,-8
 G792-2023,-8
 G792-2046,-8
 G792-2196,-8
 G792-2202,-8
 G792-2234,-8
 G868-1053,-8
 G868-1261,-8
 G907-0028,-8
 G907-0105,-8
 G907-0140,-8
 G907-0227,-8
 G907-0275,-8
 G907-0343,-8
 G907-0374,-8
 G907-0391,-8
 G907-0399,-8
 G907-0412,-8
 G907-0413,-8
 G907-0419,-8
 G907-0424,-8
 G907-0437,-8
 G907-0509,-8
 G907-0569,-8
 G907-0633,-8
 G907-0729,-8
 G907-0746,-8
 G907-0747,-8
 G907-0792,-8
 G907-0812,-8
 G907-0831,-8
 G907-0843,-8
 G907-1103,-8
 G907-1151,-8
 G907-1203,-8
 G907-1219,-8
 G907-1230,-8
 G907-1324,-8
 G907-1356,-8
 G907-1359,-8
 G907-1369,-8
 G907-1390,-8
 G907-1437,-8
 G909-0105,-8
 G909-0126,-8
 G937-0082,-8
 J009-0493,-8
 J009-1167,-8
 J009-1656,-8
 J009-1754,-8
 J009-2298,-8
 J009-3018,-8
 J031-0952,-8
 J031-1339,-8
 J031-1603,-8
 J031-2257,-8
 J097-0203,-8
 J097-0230,-8
 J097-0238,-8
 J097-0240,-8
 J097-0243,-8
 J097-0246,-8
 J097-0263,-8
 J097-0289,-8
 J097-0303,-8
 J097-0308,-8
 J097-0340,-8
 J097-0361,-8
 J097-0369,-8
 L102-0391,-8
 L165-0434,-8
 L230-0102,-8
 L230-0220,-8
 L230-0343,-8
 L249-0988,-8
 L249-1005,-8
 L249-1007,-8
 L249-1046,-8
 L249-1102,-8
 L249-1111,-8
 L249-1128,-8
 L249-1139,-8
 L249-1202,-8
 L249-1213,-8
 L249-1230,-8
 L249-1232,-8
 L249-1236,-8
 L249-1259,-8
 L249-1356,-8
 L249-1553,-8
 L249-1656,-8
 L249-1693,-8
 L249-1721,-8
 L249-1724,-8
 L251-0018,-8
 L251-0129,-8
 L251-0131,-8
 L251-0142,-8
 L251-0201,-8
 L251-0245,-8
 L251-0265,-8
 L251-0417,-8
 L251-0434,-8
 L251-0456,-8
 L251-0487,-8
 L251-0501,-8
 L251-1005,-8
 L251-1022,-8
 L251-1038,-8
 L251-1044,-8
 L251-1135,-8
 L251-1143,-8
 L251-1184,-8
 L279-0118,-8
 L279-0714,-8
 L279-0764,-8
 L291-0509,-8
 L306-0122,-8
 L306-0451,-8
 L306-0928,-8
 L306-0953,-8
 L306-1322,-8
 L306-1906,-8
 L306-1929,-8
 L309-1244,-8
 L309-1269,-8
 L309-1270,-8
 L309-1275,-8
 L309-1284,-8
 L309-1315,-8
 L309-1339,-8
 L309-1350,-8
 L309-1361,-8
 L310-3197,-8
 L310-3232,-8
 L310-3236,-8
 L310-3278,-8
 L310-3336,-8
 L310-3364,-8
 L310-3365,-8
 L325-0185,-8
 L325-0189,-8
 L325-0235,-8
 L325-0241,-8
 L325-0333,-8
 L325-0342,-8
 L325-0487,-8
 L325-0499,-8
 L325-0523,-8
 L325-0541,-8
 L326-0031,-8
 L326-0035,-8
 L326-0079,-8
 L326-0107,-8
 L326-0679,-8
 L326-0686,-8
 L326-0702,-8
 L328-0475,-8
 L413-0003,-8
 L413-0043,-8
 L413-0190,-8
 L413-0449,-8
 L413-0482,-8
 L413-0546,-8
 L500-0041,-8
 L505-2477,-8
 L565-0021,-8
 L565-0739,-8
 L566-0155,-8
 L566-0215,-8
 L566-0250,-8
 L566-0289,-8
 L566-0316,-8
 L566-0390,-8
 L566-0396,-8
 L566-0453,-8
 L566-0512,-8
 L566-0518,-8
 L567-0003,-8
 L567-0078,-8
 L567-0128,-8
 L567-0131,-8
 L567-0315,-8
 L567-0406,-8
 L567-0568,-8
 L589-2630,-8
 L632-1255,-8
 L632-1256,-8
 L678-0043,-8
 L678-0174,-8
 L678-0211,-8
 L678-0320,-8
 L678-0387,-8
 L678-0429,-8
 L694-0412,-8
 L705-0079,-8
 L705-0096,-8
 L705-0181,-8
 L705-0450,-8
 L705-0855,-8
 L705-1182,-8
 L705-1192,-8
 L705-1248,-8
 L705-1270,-8
 L705-1280,-8
 L705-1286,-8
 L705-1313,-8
 L705-1350,-8
 L705-1362,-8
 L705-2371,-8
 L705-2405,-8
 L705-2433,-8
 L705-2454,-8
 L705-2465,-8
 L705-2473,-8
 L705-2523,-8
 L705-2540,-8
 L707-0039,-8
 L707-0426,-8
 L707-1007,-8
 L707-2100,-8
 L711-0363,-8
 L711-0367,-8
 L711-0655,-8
 L711-0674,-8
 L815-0012,-8
 L815-0587,-8
 L851-2475,-8
 L865-0091,-8
 L865-0153,-8
 L865-0158,-8
 L865-1530,-8
 L865-1567,-8
 L865-1595,-8
 L865-1618,-8
 L865-1634,-8
 L865-1642,-8
 L865-1674,-8
 L865-1726,-8
 L865-1982,-8
 L865-1997,-8
 L865-2052,-8
 L865-2817,-8
 L865-2819,-8
 L865-2840,-8
 L893-0488,-8
 L894-0122,-8
 L894-0197,-8
 L894-0688,-8
 L900-0028,-8
 L900-0033,-8
 L900-0205,-8
 L900-0254,-8
 L900-0264,-8
 L900-0445,-8
 L900-0697,-8
 L900-0863,-8
 M116-0659,-8
 M116-0745,-8
 M116-0753,-8
 M116-0788,-8
 M116-0817,-8
 M116-0879,-8
 M116-1805,-8
 M116-1849,-8
 M116-1908,-8
 M116-2188,-8
 M116-2525,-8
 M116-2539,-8
 M136-0209,-8
 M136-0211,-8
 M136-0298,-8
 M136-0299,-8
 M136-0533,-8
 M136-0539,-8
 M136-0546,-8
 M136-0548,-8
 M136-0550,-8
 M136-0575,-8
 M136-0579,-8
 M136-0596,-8
 M136-0609,-8
 M136-0625,-8
 M136-0632,-8
 M136-0633,-8
 M136-0634,-8
 M136-0635,-8
 M136-0711,-8
 M136-0724,-8
 M136-0739,-8
 M136-0745,-8
 M136-0780,-8
 M136-0782,-8
 M145-0146,-8
 M145-0157,-8
 M411-1181,-8
 M513-2220,-8
 M560-0275,-8
 M563-0065,-8
 M617-0404,-8
 M617-1179,-8
 M617-1182,-8
 M617-1190,-8
 M617-1191,-8
 M617-1206,-8
 M617-1536,-8
 M678-0520,-8
 M976-0647,-8
 M976-0716,-8
 P018-0761,-8
 P025-0810,-8
 P085-1129,-8
 P271-0117,-8
 P271-0637,-8
 P271-0638,-8
 P273-0728,-8
 P273-0768,-8
 P321-0094,-8
 P321-0095,-8
 P321-0151,-8
 P321-0262,-8
 P321-0296,-8
 P321-0352,-8
 P321-0650,-8
 P321-0685,-8
 P506-2136,-8
 P510-1296,-8
 P636-0354,-8
 P658-0709,-8
 P658-0784,-8
 P658-0809,-8
 T387-0637,-8
 T387-0663,-8
 T387-0898,-8
 T403-0405,-8
 T403-2685,-8
 T403-2691,-8
 T428-0061,-8
 Z250-1107,-8
 Z250-1111,-8
 Z250-1117,-8
 Z250-1283,-8
 Z250-1290,-8
 Z250-1304,-8
 Z250-1316,-8
 Z250-1332,-8
 Z250-1373,-8
 Z250-1378,-8
 Z250-1381,-8
 Z250-1396,-8
 Z250-2570,-8
 Z250-2575,-8
 Z250-2583,-8
 Z250-2587,-8
 Z250-2599,-8
 Z250-2603,-8
 Z250-2607,-8
 Z341-0558,-8
 Z354-1021,-8
 Z354-1036,-8
 C201-0751,-7.9
 C201-0753,-7.9
 C201-0771,-7.9
 C201-1920,-7.9
 D072-0838,-7.9
 D072-1722,-7.9
 D289-0119,-7.9
 D289-0211,-7.9
 D289-0342,-7.9
 D289-0418,-7.9
 D294-4422,-7.9
 D305-0495,-7.9
 D305-0498,-7.9
 D305-0924,-7.9
 D305-0937,-7.9
 D347-3726,-7.9
 D356-2563,-7.9
 D356-2587,-7.9
 D356-2649,-7.9
 D356-2675,-7.9
